,Item,Location,Transaction.Date,Quantity,Price.Per.Unit,Transaction.ID,Total.Spent,Payment.Method
2031,Tea,Takeaway,10/19/2023,2,5,TXN_1833277,TRUE,Cash
2032,Juice,In-store,04-12-2023,3,3,TXN_6346774,TRUE,Cash
2033,Salad,In-store,9/19/2023,1,5,TXN_6119798,TRUE,Credit Card
2034,Coffee,Takeaway,8/21/2023,3,2,TXN_9793353,TRUE,Credit Card
2035,Salad,Takeaway,9/25/2023,4,5,TXN_5017895,FALSE,Cash
2036,Cake,Takeaway,11/30/2023,3,3,TXN_4547995,TRUE,Digital Wallet
2037,Sandwich,Takeaway,3/13/2023,5,4,TXN_7032256,FALSE,Credit Card
2038,Smoothie,In-Store,05-05-2023,3,4,TXN_2578309,FALSE,Cash
2039,Coffee,In-store,8/30/2023,4,2,TXN_2064360,TRUE,Digital Wallet
2040,Cake,Takeaway,12/17/2023,1,3,TXN_5508573,TRUE,Cash
2041,Cookie,Takeaway,07-05-2023,4,3,TXN_7125392,TRUE,Digital Wallet
2042,Salad,Takeaway,7/18/2023,1,5,TXN_2564219,TRUE,Digital Wallet
2043,Sandwich,Takeaway,08-12-2023,1,4,TXN_1203954,TRUE,Digital Wallet
2044,hot chocolate,Takeaway,6/20/2023,3.027276415,5,TXN_4671054,FALSE,Cash
2045,Tea,Takeaway,3/13/2023,3,5,TXN_4488222,TRUE,Digital Wallet
2046,Juice,In-Store,11-12-2023,2,3,TXN_3103967,TRUE,Credit Card
2047,Sandwich,In-store,4/30/2023,2,4,TXN_9853577,TRUE,Credit Card
2048,Juice,In-Store,8/21/2023,4,3,TXN_4349597,FALSE,Credit Card
2049,Smoothie,Takeaway,08-12-2023,5,4,TXN_3353214,FALSE,Credit Card
2050,Sandwich,Takeaway,6/23/2023,5,3.394257204,TXN_7122708,FALSE,Cash
2051,Coffee,Takeaway,11/19/2023,1,2,TXN_8788437,FALSE,Cash
2052,Coffee,Takeaway,10-03-2023,1,2,TXN_1672443,FALSE,Credit Card
2053,Coffee,Takeaway,01-09-2023,4,2,TXN_6277500,TRUE,Credit Card
2054,Salad,Takeaway,08-09-2023,1,5,TXN_6671827,TRUE,Credit Card
2055,Sandwich,Takeaway,4/25/2023,5,4,TXN_4647042,FALSE,Cash
2056,Juice,In-store,6/30/2023,4,3,TXN_1183212,FALSE,Cash
2057,Cookie,In-store,5/22/2023,3,1,TXN_8426712,TRUE,Cash
2058,Smoothie,Takeaway,6/17/2023,5,4,TXN_5894676,FALSE,Credit Card
2059,Smoothie,Takeaway,9/17/2023,4,4,TXN_1411744,FALSE,Credit Card
2060,Coffee,Takeaway,10/28/2023,5,2,TXN_6610554,FALSE,Digital Wallet
2061,Juice,Takeaway,08-12-2023,5,3,TXN_6169248,FALSE,Credit Card
2062,Salad,Takeaway,8/26/2023,4,5,TXN_1581997,FALSE,Digital Wallet
2063,Cake,Takeaway,6/30/2023,4,3,TXN_4868913,FALSE,Cash
2064,Tea,Takeaway,9/26/2023,3,5,TXN_8277553,TRUE,Cash
2065,Salad,Takeaway,03-05-2023,3,5,TXN_4030197,FALSE,Credit Card
2066,Coffee,Takeaway,07-06-2023,5,5,TXN_7276927,FALSE,Cash
2067,Salad,In-store,11/23/2023,1,5,TXN_3912836,TRUE,Credit Card
2068,Smoothie,In-store,11/13/2023,4,4,TXN_3833729,FALSE,Digital Wallet
2069,Coffee,In-store,5/30/2023,2,2,TXN_7054393,TRUE,Digital Wallet
2070,Juice,In-store,07-08-2023,1,3,TXN_1395083,TRUE,Cash
2071,Smoothie,In-store,09-12-2023,1,4,TXN_8784653,TRUE,Cash
2072,Juice,Takeaway,3/15/2023,4,3,TXN_3943666,FALSE,Cash
2073,Salad,Takeaway,01-01-2023,2,5,TXN_8308672,FALSE,Digital Wallet
2074,Tea,Takeaway,12/16/2023,2,5,TXN_3190959,TRUE,Credit Card
2075,Juice,Takeaway,2/14/2023,1,3,TXN_6199016,TRUE,Digital Wallet
2076,Smoothie,Takeaway,5/27/2023,1,3,TXN_9301279,TRUE,Credit Card
2077,Sandwich,Takeaway,1/30/2023,1,4,TXN_8900751,TRUE,Credit Card
2078,Juice,In-store,12-06-2023,1,3,TXN_6542877,TRUE,Cash
2079,Sandwich,Takeaway,9/26/2023,3.027276415,4,TXN_5516804,FALSE,Credit Card
2080,Coffee,In-store,11/26/2023,1,2,TXN_6345733,FALSE,Cash
2081,Tea,Takeaway,8/13/2023,3,5,TXN_5834491,TRUE,Cash
2082,Cake,Takeaway,7/17/2023,4,3,TXN_1667192,FALSE,Credit Card
2083,Coffee,Takeaway,7/21/2023,5,2,TXN_1454730,FALSE,Cash
2084,Cake,Takeaway,08-10-2023,2,3,TXN_3243832,TRUE,Cash
2085,Sandwich,Takeaway,08-03-2023,1,4,TXN_7501717,TRUE,Credit Card
2086,Smoothie,Takeaway,10-03-2023,5,4,TXN_1351151,TRUE,Credit Card
2087,Coffee,In-store,2/13/2023,2,2,TXN_6117497,TRUE,Digital Wallet
2088,Smoothie,Takeaway,06-04-2023,2,4,TXN_6018740,TRUE,Digital Wallet
2089,Cake,In-store,03-02-2023,2,3,TXN_3818464,TRUE,Cash
2090,Sandwich,Takeaway,04-06-2023,5,4,TXN_2093816,FALSE,Cash
2091,Cookie,Takeaway,08-06-2023,2,3.394257204,TXN_7694020,FALSE,Digital Wallet
2092,Salad,In-store,10-07-2023,5,5,TXN_4215488,TRUE,Cash
2093,Juice,Takeaway,08-04-2023,1,3,TXN_5167425,FALSE,Digital Wallet
2094,Juice,Takeaway,7/29/2023,1,3,TXN_7075261,TRUE,Cash
2095,Sandwich,Takeaway,6/26/2023,2,4,TXN_2694724,TRUE,Digital Wallet
2096,Cookie,Takeaway,07-09-2023,1,1,TXN_8285304,FALSE,Cash
2097,Sandwich,In-store,4/13/2023,3,4,TXN_7415686,FALSE,Credit Card
2098,Cookie,Takeaway,09-01-2023,2,1,TXN_8877644,FALSE,Cash
2099,Smoothie,In-store,11-06-2023,3,4,TXN_7231548,FALSE,Credit Card
2100,Juice,Takeaway,11/22/2023,3,3,TXN_2879361,TRUE,Cash
2101,Sandwich,Takeaway,03-05-2023,5,4,TXN_5956755,FALSE,Digital Wallet
2102,Cake,Takeaway,9/14/2023,3,3,TXN_6124342,TRUE,Cash
2103,Smoothie,In-store,10-08-2023,3,4,TXN_3824443,FALSE,Credit Card
2104,Cookie,Takeaway,10-12-2023,4,1,TXN_6778177,TRUE,Cash
2105,Smoothie,In-Store,7/15/2023,3,4,TXN_2634410,FALSE,Cash
2106,Juice,In-Store,01-08-2023,5,3,TXN_6975750,FALSE,Cash
2107,Tea,Takeaway,06-04-2023,3,5,TXN_9293417,FALSE,Digital Wallet
2108,fresh juice,Takeaway,4/24/2023,5,3,TXN_7741256,FALSE,Digital Wallet
2109,Coffee,Takeaway,12/27/2023,5,2,TXN_3484190,FALSE,Digital Wallet
2110,hot chocolate,Takeaway,10/21/2023,2,1,TXN_2621008,FALSE,Digital Wallet
2111,Cake,Takeaway,3/20/2023,1,3,TXN_5429861,TRUE,Digital Wallet
2112,Coffee,Takeaway,11/25/2023,3.027276415,2,TXN_2828596,TRUE,Cash
2113,black forest,In-store,1/24/2023,4,2,TXN_6348290,TRUE,Cash
2114,Salad,Takeaway,04-06-2023,2,5,TXN_9813943,FALSE,Cash
2115,Juice,Takeaway,5/18/2023,4,3,TXN_2364171,FALSE,Cash
2116,Coffee,Takeaway,5/28/2023,5,2,TXN_8002886,FALSE,Digital Wallet
2117,Cake,Takeaway,05-05-2023,3,3,TXN_9956671,TRUE,Credit Card
2118,Salad,In-store,09-01-2023,3,5,TXN_7694491,FALSE,Cash
2119,Cake,In-Store,10/22/2023,2,3,TXN_7517996,TRUE,Cash
2120,Cake,In-store,09-06-2023,1,3,TXN_1655827,TRUE,Cash
2121,Smoothie,Takeaway,3/24/2023,2,4,TXN_6047026,TRUE,Gpay
2122,Sandwich,Takeaway,06-04-2023,1,4,TXN_4225300,TRUE,Cash
2123,Tea,Takeaway,8/13/2023,2,5,TXN_2764962,TRUE,Credit Card
2124,Juice,Takeaway,10/13/2023,2,3,TXN_5396727,TRUE,Credit Card
2125,Tea,Takeaway,2/15/2023,5,5,TXN_5198827,FALSE,Cash
2126,Juice,Takeaway,05-08-2023,4,3,TXN_8023817,FALSE,Cash
2127,Cake,In-store,03-03-2023,5,3,TXN_3413185,FALSE,Credit Card
2128,Juice,Takeaway,04-11-2023,3,3,TXN_9783452,TRUE,Cash
2129,Tea,In-store,10/26/2023,1,5,TXN_4171507,TRUE,Cash
2130,Juice,In-store,2/27/2023,2,3,TXN_1491299,TRUE,Credit Card
2131,Tea,Takeaway,04-01-2023,2,5,TXN_4187327,TRUE,Cash
2132,Salad,Takeaway,01-06-2023,2,5,TXN_3277379,FALSE,Credit Card
2133,Salad,Takeaway,08-03-2023,5,5,TXN_2568101,TRUE,Cash
2134,Tea,Takeaway,12/25/2023,3,5,TXN_3247340,TRUE,Cash
2135,Sandwich,Takeaway,11/26/2023,5,4,TXN_7797321,FALSE,Cash
2136,Tea,Takeaway,06-04-2023,1,5,TXN_7512574,TRUE,Cash
2137,black forest,In-store,8/14/2023,1,5,TXN_3044825,TRUE,Credit Card
2138,Smoothie,Takeaway,05-11-2023,2,4,TXN_9019429,TRUE,Digital Wallet
2139,Juice,In-store,9/19/2023,4,3,TXN_9744862,FALSE,Cash
2140,hot chocolate,Takeaway,6/16/2023,2,4,TXN_6365371,TRUE,Credit Card
2141,Salad,Takeaway,7/18/2023,3,5,TXN_4543880,FALSE,Cash
2142,Juice,Takeaway,2/20/2023,3,3,TXN_4064245,TRUE,Credit Card
2143,Coffee,In-store,12-06-2023,4,2,TXN_8777692,TRUE,Credit Card
2144,Smoothie,Takeaway,9/22/2023,5,4,TXN_9126502,FALSE,Credit Card
2145,Cookie,In-store,2/13/2023,4,1,TXN_6626427,TRUE,Digital Wallet
2146,Cake,Takeaway,05-10-2023,2,3,TXN_4507755,TRUE,Digital Wallet
2147,Juice,Takeaway,1/14/2023,5,3,TXN_3928766,FALSE,Cash
2148,Cake,Takeaway,4/13/2023,4,3,TXN_9104535,FALSE,Cash
2149,black forest,Takeaway,06-04-2023,2,1,TXN_4914535,FALSE,Cash
2150,Salad,Takeaway,06-06-2023,5,5,TXN_4824773,TRUE,Cash
2151,fresh juice,Takeaway,02-03-2023,3,4,TXN_9981953,FALSE,Cash
2152,Juice,Takeaway,12-03-2023,5,3,TXN_6627338,FALSE,Cash
2153,Sandwich,In-store,07-12-2023,3,4,TXN_3555821,FALSE,Cash
2154,Coffee,In-store,11/17/2023,4,2,TXN_1372991,TRUE,Cash
2155,Coffee,In-store,7/16/2023,3,5,TXN_6364938,TRUE,Digital Wallet
2156,Smoothie,In-store,10-06-2023,1,4,TXN_3040823,TRUE,Cash
2157,hot chocolate,In-store,04-05-2023,4,4,TXN_6755757,FALSE,Credit Card
2158,Juice,Takeaway,10-10-2023,5,3,TXN_4563646,FALSE,Cash
2159,Coffee,Takeaway,06-10-2023,3,2,TXN_3596456,TRUE,Digital Wallet
2160,fresh juice,Takeaway,12-08-2023,3.027276415,2,TXN_2130415,FALSE,Digital Wallet
2161,Tea,In-store,8/21/2023,1,5,TXN_9617421,FALSE,Cash
2162,Juice,In-store,1/17/2023,2,3,TXN_1738607,TRUE,Credit Card
2163,Salad,Takeaway,2/13/2023,1,5,TXN_3832513,TRUE,Cash
2164,Tea,Takeaway,5/29/2023,4,5,TXN_4128086,TRUE,Cash
2165,Salad,Takeaway,1/20/2023,5,5,TXN_3927733,TRUE,Credit Card
2166,Cookie,In-store,5/21/2023,1,1,TXN_2518917,FALSE,Credit Card
2167,Juice,In-store,01-10-2023,5,3,TXN_9489176,FALSE,Digital Wallet
2168,Sandwich,Takeaway,4/20/2023,5,5,TXN_2004781,FALSE,Cash
2169,Cookie,In-store,12-06-2023,4,1,TXN_3061266,TRUE,Credit Card
2170,Cake,Takeaway,06-04-2023,1,3,TXN_2036482,TRUE,Cash
2171,Salad,In-store,12/29/2023,3,5,TXN_7217284,FALSE,Cash
2172,Sandwich,Takeaway,02-05-2023,3.027276415,4,TXN_5055872,FALSE,Credit Card
2173,Cake,Takeaway,5/21/2023,4,3,TXN_1386024,FALSE,Credit Card
2174,Salad,Takeaway,8/16/2023,4,5,TXN_8397155,FALSE,Credit Card
2175,black forest,Takeaway,4/19/2023,5,3,TXN_9491244,FALSE,Cash
2176,Smoothie,In-store,12/23/2023,4,4,TXN_4301188,FALSE,Credit Card
2177,Coffee,In-store,4/13/2023,2,2,TXN_4522012,TRUE,Cash
2178,Cookie,Takeaway,6/21/2023,4,1,TXN_4650044,TRUE,Cash
2179,Tea,Takeaway,5/17/2023,2,5,TXN_5721215,TRUE,Cash
2180,Smoothie,Takeaway,6/28/2023,1,4,TXN_7865220,TRUE,Credit Card
2181,Smoothie,Takeaway,11/21/2023,4,4,TXN_1869147,FALSE,Digital Wallet
2182,Sandwich,Takeaway,05-08-2023,3,4,TXN_3377885,FALSE,Cash
2183,Smoothie,Takeaway,11-06-2023,2,4,TXN_9270865,TRUE,Credit Card
2184,Smoothie,Takeaway,11/18/2023,2,4,TXN_7373126,TRUE,Credit Card
2185,Coffee,Takeaway,09-05-2023,4,2,TXN_8097899,TRUE,Digital Wallet
2186,hot chocolate,Takeaway,11/24/2023,5,5,TXN_6131415,FALSE,Digital Wallet
2187,Cake,Takeaway,8/14/2023,4,3,TXN_1248436,FALSE,Credit Card
2188,hot chocolate,Takeaway,5/31/2023,3,2,TXN_1718733,TRUE,Cash
2189,Cake,Takeaway,7/15/2023,5,3,TXN_9063887,FALSE,Gpay
2190,Salad,In-Store,11-06-2023,5,5,TXN_5932169,TRUE,Credit Card
2191,Smoothie,Takeaway,10/18/2023,4,4,TXN_6064282,FALSE,Credit Card
2192,Tea,Takeaway,11/15/2023,5,5,TXN_9309509,FALSE,Cash
2193,Smoothie,In-store,02-10-2023,5,4,TXN_5413274,FALSE,Credit Card
2194,Cookie,Takeaway,1/26/2023,3,1,TXN_5902629,TRUE,Cash
2195,Sandwich,In-Store,9/23/2023,2,4,TXN_2461859,TRUE,Digital Wallet
2196,Sandwich,In-store,5/29/2023,2,4,TXN_6629689,TRUE,Credit Card
2197,Sandwich,Takeaway,1/25/2023,3,4,TXN_2806206,FALSE,Cash
2198,Sandwich,Takeaway,11-01-2023,3,4,TXN_8900579,FALSE,Credit Card
2199,black forest,Takeaway,07-06-2023,5,5,TXN_5406758,TRUE,Cash
2200,Coffee,Takeaway,3/22/2023,4,2,TXN_2982163,FALSE,Cash
2201,Sandwich,Takeaway,6/26/2023,3,4,TXN_3225132,FALSE,Credit Card
2202,Tea,Takeaway,1/14/2023,2,5,TXN_6522252,TRUE,Digital Wallet
2203,Juice,Takeaway,11-09-2023,2,3,TXN_5855981,TRUE,Cash
2204,Cake,Takeaway,12/14/2023,2,3,TXN_4802389,TRUE,Cash
2205,Cake,Takeaway,01-08-2023,2,3,TXN_7516790,TRUE,Gpay
2206,Cookie,Takeaway,06-10-2023,1,1,TXN_2631671,FALSE,Credit Card
2207,Tea,Takeaway,2/20/2023,3,5,TXN_2345373,TRUE,Credit Card
2208,hot chocolate,In-store,04-10-2023,3,2,TXN_9372046,TRUE,Credit Card
2209,Coffee,In-store,02-09-2023,3,2,TXN_9402270,TRUE,Cash
2210,Smoothie,Takeaway,09-08-2023,2,4,TXN_9306229,TRUE,Cash
2211,Cookie,Takeaway,07-08-2023,2,1,TXN_5379179,FALSE,Digital Wallet
2212,Cake,Takeaway,09-04-2023,5,3,TXN_1996318,TRUE,Digital Wallet
2213,Smoothie,Takeaway,04-06-2023,3,4,TXN_2135613,FALSE,Digital Wallet
2214,Smoothie,Takeaway,06-01-2023,1,4,TXN_1461246,TRUE,Cash
2215,Juice,Takeaway,11-10-2023,1,3,TXN_2452624,TRUE,Cash
2216,Juice,Takeaway,8/16/2023,3,3,TXN_1108663,TRUE,Cash
2217,Sandwich,In-store,03-02-2023,5,4,TXN_5319247,FALSE,Cash
2218,Coffee,Takeaway,8/29/2023,2,2,TXN_3599473,TRUE,Cash
2219,fresh juice,In-store,6/24/2023,2,3,TXN_4959129,TRUE,Credit Card
2220,Sandwich,Takeaway,8/22/2023,3,4,TXN_5591145,FALSE,Cash
2221,Salad,In-store,6/25/2023,3,5,TXN_9587015,FALSE,Digital Wallet
2222,Smoothie,In-store,12/20/2023,2,4,TXN_7997641,TRUE,Gpay
2223,hot chocolate,Takeaway,06-04-2023,4,4,TXN_7943598,FALSE,Credit Card
2224,Smoothie,Takeaway,12-11-2023,5,4,TXN_6845472,FALSE,Digital Wallet
2225,Salad,Takeaway,01-04-2023,5,5,TXN_2861396,TRUE,Credit Card
2226,Salad,In-store,5/29/2023,3,5,TXN_6915899,FALSE,Credit Card
2227,fresh juice,In-store,09-12-2023,2,5,TXN_6211466,TRUE,Cash
2228,black forest,Takeaway,12-04-2023,2,3,TXN_3200203,TRUE,Cash
2229,Cake,In-store,6/14/2023,1,3,TXN_5198524,TRUE,Credit Card
2230,Sandwich,Takeaway,11-08-2023,2,3,TXN_8498613,FALSE,Cash
2231,Cake,Takeaway,02-05-2023,5,3,TXN_3432879,FALSE,Credit Card
2232,Coffee,Takeaway,4/18/2023,5,2,TXN_6786340,FALSE,Digital Wallet
2233,Sandwich,In-store,5/16/2023,5,4,TXN_8689246,FALSE,Credit Card
2234,Tea,Takeaway,8/17/2023,2,5,TXN_4536553,TRUE,Cash
2235,Cookie,Takeaway,10-06-2023,5,1,TXN_9036067,TRUE,Credit Card
2236,Salad,In-store,1/23/2023,5,5,TXN_4201578,TRUE,Cash
2237,Coffee,In-Store,1/22/2023,2,2,TXN_1249069,TRUE,Cash
2238,Smoothie,Takeaway,08-01-2023,4,4,TXN_4068183,FALSE,Digital Wallet
2239,Sandwich,Takeaway,09-07-2023,5,4,TXN_7206160,TRUE,Cash
2240,hot chocolate,Takeaway,6/24/2023,2,3,TXN_7903841,TRUE,Digital Wallet
2241,Cookie,Takeaway,11-12-2023,4,1,TXN_8936663,TRUE,Credit Card
2242,Coffee,Takeaway,3/26/2023,4,2,TXN_7771434,TRUE,Credit Card
2243,Juice,Takeaway,07-05-2023,5,3,TXN_6087494,FALSE,Credit Card
2244,Smoothie,In-Store,02-01-2023,3,4,TXN_2252121,FALSE,Gpay
2245,Coffee,In-Store,01-01-2023,5,2,TXN_5358805,FALSE,Digital Wallet
2246,Smoothie,Takeaway,11/19/2023,3,4,TXN_2490759,FALSE,Cash
2247,Cake,Takeaway,12-01-2023,2,3.394257204,TXN_2605566,TRUE,Cash
2248,Coffee,Takeaway,09-07-2023,4,2,TXN_6691781,TRUE,Credit Card
2249,Juice,Takeaway,12/15/2023,2,3,TXN_1730850,TRUE,Cash
2250,Coffee,Takeaway,10/30/2023,5,2,TXN_7051359,FALSE,Credit Card
2251,Salad,Takeaway,7/28/2023,5,5,TXN_2202863,TRUE,Cash
2252,Sandwich,Takeaway,10-11-2023,1,4,TXN_7145672,TRUE,Credit Card
2253,Sandwich,Takeaway,6/25/2023,2,4,TXN_5974123,TRUE,Digital Wallet
2254,Cookie,Takeaway,4/30/2023,1,1,TXN_9833245,FALSE,Digital Wallet
2255,black forest,In-store,10/25/2023,4,3,TXN_1515059,FALSE,Cash
2256,Coffee,Takeaway,12-01-2023,3.027276415,2,TXN_9690114,TRUE,Credit Card
2257,Tea,In-store,10/13/2023,2,3,TXN_7944534,TRUE,Digital Wallet
2258,Salad,In-store,01-11-2023,1,5,TXN_6337312,TRUE,Cash
2259,Cake,Takeaway,9/14/2023,1,3,TXN_5239202,TRUE,Cash
2260,Coffee,Takeaway,1/28/2023,3,2,TXN_1512184,TRUE,Cash
2261,Smoothie,In-Store,06-04-2023,5,4,TXN_9864212,FALSE,Cash
2262,Coffee,Takeaway,2/18/2023,4,2,TXN_6811368,TRUE,Cash
2263,Juice,Takeaway,11-07-2023,3,5,TXN_3854036,TRUE,Cash
2264,Coffee,Takeaway,9/30/2023,3,2,TXN_3873656,TRUE,Cash
2265,Tea,Takeaway,07-02-2023,3,5,TXN_8792638,TRUE,Credit Card
2266,Salad,Takeaway,11-11-2023,5,3.394257204,TXN_7397665,TRUE,Credit Card
2267,Smoothie,Takeaway,8/20/2023,5,4,TXN_3493951,FALSE,Cash
2268,Tea,Takeaway,06-04-2023,2,5,TXN_1480967,TRUE,Cash
2269,black forest,Takeaway,2/28/2023,3,2,TXN_1510315,TRUE,Cash
2270,Smoothie,In-store,2/17/2023,1,4,TXN_7763592,TRUE,Cash
2271,black forest,Takeaway,1/24/2023,5,5,TXN_9710307,TRUE,Credit Card
2272,Coffee,Takeaway,6/17/2023,2,2,TXN_1860406,TRUE,Cash
2273,Juice,In-Store,4/23/2023,3,3,TXN_1663257,TRUE,Credit Card
2274,Cookie,Takeaway,4/28/2023,1,1,TXN_2743696,FALSE,Cash
2275,Juice,Takeaway,1/15/2023,2,3,TXN_7640700,TRUE,Gpay
2276,Salad,Takeaway,05-05-2023,2,5,TXN_3227186,FALSE,Digital Wallet
2277,Cookie,In-Store,5/18/2023,3,1,TXN_7917193,TRUE,Cash
2278,Cookie,Takeaway,3/13/2023,1,1,TXN_2490435,FALSE,Cash
2279,Smoothie,Takeaway,12-07-2023,4,4,TXN_4698656,FALSE,Cash
2280,Juice,Takeaway,05-05-2023,4,3,TXN_3507334,FALSE,Credit Card
2281,black forest,In-store,11/15/2023,2,4,TXN_5255023,TRUE,Credit Card
2282,hot chocolate,Takeaway,7/26/2023,3,5,TXN_8669012,TRUE,Digital Wallet
2283,Smoothie,Takeaway,6/23/2023,5,4,TXN_1299959,FALSE,Cash
2284,Salad,Takeaway,7/16/2023,5,5,TXN_3680047,TRUE,Cash
2285,Juice,Takeaway,5/24/2023,1,3,TXN_8379880,TRUE,Cash
2286,Salad,Takeaway,08-05-2023,2,5,TXN_4801832,FALSE,Cash
2287,Juice,Takeaway,6/15/2023,2,3,TXN_3425783,TRUE,Cash
2288,black forest,Takeaway,1/25/2023,5,4,TXN_4099487,FALSE,Digital Wallet
2289,Coffee,Takeaway,10-11-2023,4,2,TXN_8878830,TRUE,Credit Card
2290,hot chocolate,Takeaway,12-09-2023,4,3,TXN_7524977,FALSE,Gpay
2291,Tea,Takeaway,10/23/2023,4,5,TXN_8295101,TRUE,Cash
2292,Salad,In-store,6/18/2023,4,5,TXN_3303114,FALSE,Credit Card
2293,Tea,Takeaway,08-01-2023,1,5,TXN_2106437,TRUE,Cash
2294,Salad,In-store,08-06-2023,4,5,TXN_2291713,FALSE,Cash
2295,Cake,In-Store,5/26/2023,3,3,TXN_7552449,TRUE,Cash
2296,Coffee,Takeaway,1/20/2023,3,2,TXN_9021000,TRUE,Cash
2297,Salad,Takeaway,7/16/2023,5,5,TXN_4205369,TRUE,Cash
2298,Tea,Takeaway,01-09-2023,1,5,TXN_4551806,TRUE,Gpay
2299,Smoothie,In-Store,05-04-2023,5,4,TXN_5313211,FALSE,Credit Card
2300,Cookie,Takeaway,2/23/2023,2,1,TXN_2282283,FALSE,Digital Wallet
2301,Smoothie,Takeaway,8/15/2023,3,4,TXN_3193321,FALSE,Gpay
2302,Juice,Takeaway,09-11-2023,1,3,TXN_7211769,TRUE,Credit Card
2303,hot chocolate,In-store,01-07-2023,1,4,TXN_6643951,TRUE,Credit Card
2304,Coffee,Takeaway,10-10-2023,5,2,TXN_1653570,FALSE,Credit Card
2305,Salad,In-store,6/27/2023,2,5,TXN_3722720,FALSE,Cash
2306,Smoothie,Takeaway,3/24/2023,2,4,TXN_7624646,TRUE,Cash
2307,Tea,Takeaway,2/21/2023,2,5,TXN_6725579,TRUE,Credit Card
2308,Sandwich,Takeaway,1/18/2023,1,4,TXN_4015101,TRUE,Credit Card
2309,Salad,In-store,08-10-2023,3.027276415,5,TXN_6037712,FALSE,Credit Card
2310,Tea,Takeaway,2/21/2023,4,5,TXN_6845225,TRUE,Credit Card
2311,Salad,Takeaway,3/22/2023,4,5,TXN_5214219,FALSE,Credit Card
2312,Coffee,Takeaway,11/13/2023,5,2,TXN_3388054,FALSE,Cash
2313,Smoothie,Takeaway,5/24/2023,4,4,TXN_5817991,FALSE,Cash
2314,Salad,In-store,09-03-2023,3,3,TXN_2916247,FALSE,Cash
2315,Coffee,Takeaway,11-05-2023,2,2,TXN_9798525,TRUE,Digital Wallet
2316,Sandwich,Takeaway,5/17/2023,5,3.394257204,TXN_4974012,FALSE,Cash
2317,Cake,Takeaway,02-07-2023,2,3,TXN_7644000,TRUE,Cash
2318,Coffee,In-store,6/17/2023,1,2,TXN_1482123,FALSE,Cash
2319,Salad,In-store,01-07-2023,2,5,TXN_5622313,FALSE,Credit Card
2320,Juice,Takeaway,5/15/2023,4,3,TXN_5737831,FALSE,Gpay
2321,Cookie,Takeaway,2/15/2023,3,1,TXN_3446033,TRUE,Credit Card
2322,Smoothie,Takeaway,10/21/2023,1,4,TXN_6249754,TRUE,Credit Card
2323,Tea,In-store,11-06-2023,3,5,TXN_9729280,TRUE,Credit Card
2324,Salad,Takeaway,6/25/2023,3,5,TXN_9551638,FALSE,Cash
2325,Smoothie,Takeaway,3/24/2023,4,3.394257204,TXN_5158607,FALSE,Credit Card
2326,Sandwich,Takeaway,10/13/2023,4,4,TXN_1045022,FALSE,Credit Card
2327,hot chocolate,Takeaway,4/19/2023,1,1,TXN_5818032,FALSE,Gpay
2328,black forest,In-Store,10-04-2023,1,4,TXN_5404249,TRUE,Cash
2329,fresh juice,Takeaway,8/26/2023,2,2,TXN_5484423,TRUE,Cash
2330,Coffee,Takeaway,9/13/2023,4,2,TXN_4598397,TRUE,Cash
2331,Salad,In-store,03-01-2023,1,3,TXN_3849488,TRUE,Cash
2332,Cookie,Takeaway,10/16/2023,2,1,TXN_9186913,FALSE,Credit Card
2333,Smoothie,Takeaway,05-08-2023,1,4,TXN_9507002,TRUE,Cash
2334,Cookie,In-store,5/29/2023,3,1,TXN_4423218,TRUE,Cash
2335,Sandwich,Takeaway,02-01-2023,1,4,TXN_4851339,TRUE,Digital Wallet
2336,Cookie,Takeaway,7/28/2023,5,1,TXN_3274105,TRUE,Credit Card
2337,Smoothie,Takeaway,6/25/2023,1,4,TXN_2810280,TRUE,Digital Wallet
2338,Cookie,Takeaway,5/30/2023,3,1,TXN_9901424,TRUE,Digital Wallet
2339,Cookie,In-store,6/27/2023,1,1,TXN_3880417,FALSE,Cash
2340,Tea,In-Store,8/30/2023,2,5,TXN_3756680,TRUE,Credit Card
2341,Coffee,Takeaway,8/17/2023,3.027276415,2,TXN_2334523,FALSE,Digital Wallet
2342,Tea,In-store,7/16/2023,5,5,TXN_8611913,FALSE,Digital Wallet
2343,Coffee,Takeaway,04-12-2023,1,2,TXN_7387701,FALSE,Cash
2344,Salad,Takeaway,5/20/2023,4,5,TXN_9904091,FALSE,Cash
2345,Tea,Takeaway,06-10-2023,5,3.394257204,TXN_4953063,FALSE,Credit Card
2346,Smoothie,In-store,06-04-2023,5,4,TXN_5908857,FALSE,Cash
2347,Smoothie,Takeaway,07-09-2023,4,4,TXN_4411172,FALSE,Cash
2348,Cake,Takeaway,2/14/2023,2,3,TXN_6841805,TRUE,Cash
2349,Salad,Takeaway,7/19/2023,3,5,TXN_7800236,FALSE,Digital Wallet
2350,Coffee,Takeaway,4/26/2023,1,5,TXN_2413026,FALSE,Cash
2351,Smoothie,Takeaway,9/27/2023,5,4,TXN_9947479,FALSE,Cash
2352,Sandwich,In-store,03-06-2023,5,4,TXN_6403859,FALSE,Credit Card
2353,Smoothie,Takeaway,10/20/2023,4,4,TXN_6828371,FALSE,Cash
2354,Tea,Takeaway,3/21/2023,5,5,TXN_8335965,FALSE,Credit Card
